1-Wire/iButton Part Number: DS1923
1-Wire/iButton Registration Number: 5600000072954E41
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 60 second(s)
Mission Start Time:  Tue Jul 25 09:16:01 SGT 2023
Mission Sample Count:  592
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Tue Jul 25 09:16:01 SGT 2023
Total Mission Samples:  592
Total Device Samples:  14263
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  0.6 %RH
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
25/7/23 12:54:01 PM,C,35.596
25/7/23 12:55:01 PM,C,35.596
25/7/23 12:56:01 PM,C,35.596
25/7/23 12:57:01 PM,C,35.596
25/7/23 12:58:01 PM,C,35.596
25/7/23 12:59:01 PM,C,35.097
25/7/23 1:00:01 PM,C,35.097
25/7/23 1:01:01 PM,C,34.598
25/7/23 1:02:01 PM,C,34.098
25/7/23 1:03:01 PM,C,34.098
25/7/23 1:04:01 PM,C,35.097
25/7/23 1:05:01 PM,C,35.596
25/7/23 1:06:01 PM,C,36.095
25/7/23 1:07:01 PM,C,36.594
25/7/23 1:08:01 PM,C,36.095
25/7/23 1:09:01 PM,C,35.596
25/7/23 1:10:01 PM,C,34.098
25/7/23 1:11:01 PM,C,33.1
25/7/23 1:12:01 PM,C,32.601
25/7/23 1:13:01 PM,C,32.601
25/7/23 1:14:01 PM,C,32.601
25/7/23 1:15:01 PM,C,32.601
25/7/23 1:16:01 PM,C,32.601
25/7/23 1:17:01 PM,C,32.601
25/7/23 1:18:01 PM,C,32.601
25/7/23 1:19:01 PM,C,32.601
25/7/23 1:20:01 PM,C,32.601
25/7/23 1:21:01 PM,C,32.601
25/7/23 1:22:01 PM,C,32.601
25/7/23 1:23:01 PM,C,33.599
25/7/23 1:24:01 PM,C,33.599
25/7/23 1:25:01 PM,C,33.599
25/7/23 1:26:01 PM,C,34.098
25/7/23 1:27:01 PM,C,34.098
25/7/23 1:28:01 PM,C,34.098
25/7/23 1:29:01 PM,C,34.098
25/7/23 1:30:01 PM,C,33.599
25/7/23 1:31:01 PM,C,33.599
25/7/23 1:32:01 PM,C,33.599
25/7/23 1:33:01 PM,C,33.1
25/7/23 1:34:01 PM,C,33.1
25/7/23 1:35:01 PM,C,33.1
25/7/23 1:36:01 PM,C,33.1
25/7/23 1:37:01 PM,C,33.1
25/7/23 1:38:01 PM,C,33.1
25/7/23 1:39:01 PM,C,33.1
25/7/23 1:40:01 PM,C,33.1
25/7/23 1:41:01 PM,C,33.1
25/7/23 1:42:01 PM,C,33.1
25/7/23 1:43:01 PM,C,33.1
25/7/23 1:44:01 PM,C,33.1
25/7/23 1:45:01 PM,C,33.1
25/7/23 1:46:01 PM,C,32.601
25/7/23 1:47:01 PM,C,32.601
25/7/23 1:48:01 PM,C,32.601
25/7/23 1:49:01 PM,C,32.601
25/7/23 1:50:01 PM,C,32.601
25/7/23 1:51:01 PM,C,32.101
25/7/23 1:52:01 PM,C,32.101
25/7/23 1:53:01 PM,C,32.101
25/7/23 1:54:01 PM,C,32.101
25/7/23 1:55:01 PM,C,32.101
25/7/23 1:56:01 PM,C,32.601
25/7/23 1:57:01 PM,C,32.601
25/7/23 1:58:01 PM,C,32.601
25/7/23 1:59:01 PM,C,32.601
25/7/23 2:00:01 PM,C,32.601
25/7/23 2:01:01 PM,C,32.601
25/7/23 2:02:01 PM,C,32.601
25/7/23 2:03:01 PM,C,32.601
25/7/23 2:04:01 PM,C,32.601
25/7/23 2:05:01 PM,C,32.601
25/7/23 2:06:01 PM,C,32.601
25/7/23 2:07:01 PM,C,32.601
25/7/23 2:08:01 PM,C,32.601
25/7/23 2:09:01 PM,C,32.601
25/7/23 2:10:01 PM,C,32.601
25/7/23 2:11:01 PM,C,32.601
25/7/23 2:12:01 PM,C,32.601
25/7/23 2:13:01 PM,C,33.1
25/7/23 2:14:01 PM,C,33.1
25/7/23 2:15:01 PM,C,33.1
25/7/23 2:16:01 PM,C,33.1
25/7/23 2:17:01 PM,C,33.1
25/7/23 2:18:01 PM,C,33.1
25/7/23 2:19:01 PM,C,33.1
25/7/23 2:20:01 PM,C,33.1
25/7/23 2:21:01 PM,C,33.1
25/7/23 2:22:01 PM,C,33.599
25/7/23 2:23:01 PM,C,33.599
25/7/23 2:24:01 PM,C,33.599
25/7/23 2:25:01 PM,C,33.599
25/7/23 2:26:01 PM,C,33.599
25/7/23 2:27:01 PM,C,33.599
25/7/23 2:28:01 PM,C,33.599
25/7/23 2:29:01 PM,C,33.599
25/7/23 2:30:01 PM,C,33.599
25/7/23 2:31:01 PM,C,33.599
25/7/23 2:32:01 PM,C,33.599
25/7/23 2:33:01 PM,C,33.599
25/7/23 2:34:01 PM,C,33.599
25/7/23 2:35:01 PM,C,33.599
25/7/23 2:36:01 PM,C,33.599
25/7/23 2:37:01 PM,C,33.599
25/7/23 2:38:01 PM,C,33.599
25/7/23 2:39:01 PM,C,33.599
25/7/23 2:40:01 PM,C,33.599
25/7/23 2:41:01 PM,C,33.599
25/7/23 2:42:01 PM,C,34.098
25/7/23 2:43:01 PM,C,34.098
25/7/23 2:44:01 PM,C,34.098
25/7/23 2:45:01 PM,C,34.098
25/7/23 2:46:01 PM,C,34.098
25/7/23 2:47:01 PM,C,34.598
25/7/23 2:48:01 PM,C,34.598
25/7/23 2:49:01 PM,C,34.598
25/7/23 2:50:01 PM,C,34.598
25/7/23 2:51:01 PM,C,34.598
25/7/23 2:52:01 PM,C,34.598
25/7/23 2:53:01 PM,C,34.598
25/7/23 2:54:01 PM,C,34.598
25/7/23 2:55:01 PM,C,34.598
25/7/23 2:56:01 PM,C,34.098
25/7/23 2:57:01 PM,C,34.098
25/7/23 2:58:01 PM,C,34.098
25/7/23 2:59:01 PM,C,34.098
25/7/23 3:00:01 PM,C,34.098
25/7/23 3:01:01 PM,C,34.098
25/7/23 3:02:01 PM,C,34.098
25/7/23 3:03:01 PM,C,34.098
25/7/23 3:04:01 PM,C,34.098
25/7/23 3:05:01 PM,C,34.098
25/7/23 3:06:01 PM,C,34.098
25/7/23 3:07:01 PM,C,34.098
25/7/23 3:08:01 PM,C,34.098
25/7/23 3:09:01 PM,C,34.098
25/7/23 3:10:01 PM,C,34.098
25/7/23 3:11:01 PM,C,34.598
25/7/23 3:12:01 PM,C,34.098
25/7/23 3:13:01 PM,C,33.599
25/7/23 3:14:01 PM,C,33.1
25/7/23 3:15:01 PM,C,33.1
25/7/23 3:16:01 PM,C,33.1
25/7/23 3:17:01 PM,C,33.1
25/7/23 3:18:01 PM,C,33.599
25/7/23 3:19:01 PM,C,33.599
25/7/23 3:20:01 PM,C,33.599
25/7/23 3:21:01 PM,C,33.1
25/7/23 3:22:01 PM,C,33.1
25/7/23 3:23:01 PM,C,33.1
25/7/23 3:24:01 PM,C,33.1
25/7/23 3:25:01 PM,C,33.1
25/7/23 3:26:01 PM,C,32.601
25/7/23 3:27:01 PM,C,32.601
25/7/23 3:28:01 PM,C,32.601
25/7/23 3:29:01 PM,C,32.601
25/7/23 3:30:01 PM,C,32.601
25/7/23 3:31:01 PM,C,32.601
25/7/23 3:32:01 PM,C,32.601
25/7/23 3:33:01 PM,C,32.601
25/7/23 3:34:01 PM,C,32.601
25/7/23 3:35:01 PM,C,32.601
25/7/23 3:36:01 PM,C,32.601
25/7/23 3:37:01 PM,C,32.601
25/7/23 3:38:01 PM,C,32.601
25/7/23 3:39:01 PM,C,32.601
25/7/23 3:40:01 PM,C,32.601
25/7/23 3:41:01 PM,C,32.601
25/7/23 3:42:01 PM,C,32.601
25/7/23 3:43:01 PM,C,32.601
25/7/23 3:44:01 PM,C,32.601
25/7/23 3:45:01 PM,C,32.601
25/7/23 3:46:01 PM,C,32.601
25/7/23 3:47:01 PM,C,32.601
25/7/23 3:48:01 PM,C,32.601
25/7/23 3:49:01 PM,C,32.601
25/7/23 3:50:01 PM,C,32.601
25/7/23 3:51:01 PM,C,32.601
25/7/23 3:52:01 PM,C,32.601
25/7/23 3:53:01 PM,C,32.101
25/7/23 3:54:01 PM,C,32.101
25/7/23 3:55:01 PM,C,32.101
25/7/23 3:56:01 PM,C,32.101
25/7/23 3:57:01 PM,C,32.101
25/7/23 3:58:01 PM,C,32.101
25/7/23 3:59:01 PM,C,32.101
25/7/23 4:00:01 PM,C,32.101
25/7/23 4:01:01 PM,C,32.101
25/7/23 4:02:01 PM,C,32.101
25/7/23 4:03:01 PM,C,32.101
25/7/23 4:04:01 PM,C,31.602
25/7/23 4:05:01 PM,C,32.101
25/7/23 4:06:01 PM,C,32.101
25/7/23 4:07:01 PM,C,32.101
25/7/23 4:08:01 PM,C,32.101
25/7/23 4:09:01 PM,C,32.601
25/7/23 4:10:01 PM,C,32.601
25/7/23 4:11:01 PM,C,32.601
25/7/23 4:12:01 PM,C,32.601
25/7/23 4:13:01 PM,C,32.601
25/7/23 4:14:01 PM,C,32.601
25/7/23 4:15:01 PM,C,32.601
25/7/23 4:16:01 PM,C,32.601
25/7/23 4:17:01 PM,C,32.601
25/7/23 4:18:01 PM,C,32.601
25/7/23 4:19:01 PM,C,32.601
25/7/23 4:20:01 PM,C,32.101
25/7/23 4:21:01 PM,C,32.101
25/7/23 4:22:01 PM,C,32.101
25/7/23 4:23:01 PM,C,32.101
25/7/23 4:24:01 PM,C,32.601
25/7/23 4:25:01 PM,C,32.601
25/7/23 4:26:01 PM,C,33.1
25/7/23 4:27:01 PM,C,33.1
25/7/23 4:28:01 PM,C,32.601
25/7/23 4:29:01 PM,C,33.1
25/7/23 4:30:01 PM,C,33.1
25/7/23 4:31:01 PM,C,33.1
25/7/23 4:32:01 PM,C,33.599
25/7/23 4:33:01 PM,C,33.599
25/7/23 4:34:01 PM,C,33.599
25/7/23 4:35:01 PM,C,33.599
25/7/23 4:36:01 PM,C,34.098
25/7/23 4:37:01 PM,C,34.098
25/7/23 4:38:01 PM,C,34.098
25/7/23 4:39:01 PM,C,34.098
25/7/23 4:40:01 PM,C,34.098
25/7/23 4:41:01 PM,C,34.098
25/7/23 4:42:01 PM,C,34.098
25/7/23 4:43:01 PM,C,34.598
25/7/23 4:44:01 PM,C,34.598
25/7/23 4:45:01 PM,C,34.598
25/7/23 4:46:01 PM,C,34.098
25/7/23 4:47:01 PM,C,34.098
25/7/23 4:48:01 PM,C,34.098
25/7/23 4:49:01 PM,C,34.098
25/7/23 4:50:01 PM,C,34.098
25/7/23 4:51:01 PM,C,34.098
25/7/23 4:52:01 PM,C,34.098
25/7/23 4:53:01 PM,C,34.098
25/7/23 4:54:01 PM,C,34.098
25/7/23 4:55:01 PM,C,34.098
25/7/23 4:56:01 PM,C,34.098
25/7/23 4:57:01 PM,C,34.098
25/7/23 4:58:01 PM,C,34.098
25/7/23 4:59:01 PM,C,34.098
25/7/23 5:00:01 PM,C,34.098
25/7/23 5:01:01 PM,C,34.098
25/7/23 5:02:01 PM,C,34.098
25/7/23 5:03:01 PM,C,34.098
25/7/23 5:04:01 PM,C,34.098
25/7/23 5:05:01 PM,C,34.098
25/7/23 5:06:01 PM,C,34.098
25/7/23 5:07:01 PM,C,34.098
25/7/23 5:08:01 PM,C,34.098
25/7/23 5:09:01 PM,C,33.599
25/7/23 5:10:01 PM,C,33.599
25/7/23 5:11:01 PM,C,33.599
25/7/23 5:12:01 PM,C,33.599
25/7/23 5:13:01 PM,C,33.599
25/7/23 5:14:01 PM,C,33.599
25/7/23 5:15:01 PM,C,33.599
25/7/23 5:16:01 PM,C,33.599
25/7/23 5:17:01 PM,C,33.1
25/7/23 5:18:01 PM,C,33.1
25/7/23 5:19:01 PM,C,33.1
25/7/23 5:20:01 PM,C,33.1
25/7/23 5:21:01 PM,C,33.599
25/7/23 5:22:01 PM,C,33.599
25/7/23 5:23:01 PM,C,33.599
25/7/23 5:24:01 PM,C,33.599
25/7/23 5:25:01 PM,C,33.599
25/7/23 5:26:01 PM,C,34.098
25/7/23 5:27:01 PM,C,34.098
25/7/23 5:28:01 PM,C,34.098
25/7/23 5:29:01 PM,C,34.598
25/7/23 5:30:01 PM,C,34.598
25/7/23 5:31:01 PM,C,35.097
25/7/23 5:32:01 PM,C,35.097
25/7/23 5:33:01 PM,C,35.097
25/7/23 5:34:01 PM,C,35.097
25/7/23 5:35:01 PM,C,34.598
25/7/23 5:36:01 PM,C,34.598
25/7/23 5:37:01 PM,C,34.098
25/7/23 5:38:01 PM,C,34.098
25/7/23 5:39:01 PM,C,34.098
25/7/23 5:40:01 PM,C,34.098
25/7/23 5:41:01 PM,C,33.599
25/7/23 5:42:01 PM,C,33.599
25/7/23 5:43:01 PM,C,33.1
25/7/23 5:44:01 PM,C,33.1
25/7/23 5:45:01 PM,C,33.1
25/7/23 5:46:01 PM,C,33.1
25/7/23 5:47:01 PM,C,32.601
25/7/23 5:48:01 PM,C,32.601
25/7/23 5:49:01 PM,C,32.601
25/7/23 5:50:01 PM,C,32.101
25/7/23 5:51:01 PM,C,32.101
25/7/23 5:52:01 PM,C,32.101
25/7/23 5:53:01 PM,C,32.101
25/7/23 5:54:01 PM,C,32.101
25/7/23 5:55:01 PM,C,32.101
25/7/23 5:56:01 PM,C,32.101
25/7/23 5:57:01 PM,C,32.101
25/7/23 5:58:01 PM,C,32.101
25/7/23 5:59:01 PM,C,32.101
25/7/23 6:00:01 PM,C,32.101
25/7/23 6:01:01 PM,C,32.101
25/7/23 6:02:01 PM,C,32.101
25/7/23 6:03:01 PM,C,32.101
25/7/23 6:04:01 PM,C,32.101
25/7/23 6:05:01 PM,C,30.103
25/7/23 6:06:01 PM,C,29.104
25/7/23 6:07:01 PM,C,28.105
25/7/23 6:08:01 PM,C,28.105
25/7/23 6:09:01 PM,C,27.605
25/7/23 6:10:01 PM,C,27.105
25/7/23 6:11:01 PM,C,26.605
25/7/23 6:12:01 PM,C,26.605
25/7/23 6:13:01 PM,C,26.605
25/7/23 6:14:01 PM,C,26.105
25/7/23 6:15:01 PM,C,26.105
25/7/23 6:16:01 PM,C,25.605
25/7/23 6:17:01 PM,C,25.605
25/7/23 6:18:01 PM,C,25.605
25/7/23 6:19:01 PM,C,25.605
25/7/23 6:20:01 PM,C,25.605
25/7/23 6:21:01 PM,C,25.105
25/7/23 6:22:01 PM,C,25.105
25/7/23 6:23:01 PM,C,25.105
25/7/23 6:24:01 PM,C,25.105
25/7/23 6:25:01 PM,C,25.105
25/7/23 6:26:01 PM,C,25.105
25/7/23 6:27:01 PM,C,25.105
25/7/23 6:28:01 PM,C,25.105
25/7/23 6:29:01 PM,C,24.605
25/7/23 6:30:01 PM,C,24.605
25/7/23 6:31:01 PM,C,24.605
25/7/23 6:32:01 PM,C,24.605
25/7/23 6:33:01 PM,C,24.605
25/7/23 6:34:01 PM,C,24.605
25/7/23 6:35:01 PM,C,24.605
25/7/23 6:36:01 PM,C,25.105
25/7/23 6:37:01 PM,C,25.105
25/7/23 6:38:01 PM,C,25.105
25/7/23 6:39:01 PM,C,25.105
25/7/23 6:40:01 PM,C,25.105
25/7/23 6:41:01 PM,C,25.105
25/7/23 6:42:01 PM,C,25.105
25/7/23 6:43:01 PM,C,25.105
25/7/23 6:44:01 PM,C,25.105
25/7/23 6:45:01 PM,C,25.605
25/7/23 6:46:01 PM,C,25.605
25/7/23 6:47:01 PM,C,25.605
25/7/23 6:48:01 PM,C,26.105
25/7/23 6:49:01 PM,C,26.105
25/7/23 6:50:01 PM,C,26.105
25/7/23 6:51:01 PM,C,26.105
25/7/23 6:52:01 PM,C,26.605
25/7/23 6:53:01 PM,C,26.605
25/7/23 6:54:01 PM,C,26.605
25/7/23 6:55:01 PM,C,26.605
25/7/23 6:56:01 PM,C,26.605
25/7/23 6:57:01 PM,C,26.605
25/7/23 6:58:01 PM,C,26.605
25/7/23 6:59:01 PM,C,26.605
25/7/23 7:00:01 PM,C,26.605
25/7/23 7:01:01 PM,C,26.605
25/7/23 7:02:01 PM,C,26.605
25/7/23 7:03:01 PM,C,26.605
25/7/23 7:04:01 PM,C,26.605
25/7/23 7:05:01 PM,C,26.605
25/7/23 7:06:01 PM,C,28.105
25/7/23 7:07:01 PM,C,28.605
